,cr,UltimateCategory
2189.0,"这个地方既然picture为空那就不要赋值url了，容易让人产生误解：url为""""可能有特殊操作，直接传null就好了",14.0
2191.0,不要内部判断这个方法，VR端可能存在问题,14.0
2195.0,"1、这个值和keylist,使用比较复杂，增加了实际业务的复杂度；
2、delete操作也没有类似的日志记录；
3、评估下异常场景的可能性，是否会出现大量的循环日志？",14.0
2196.0,这里之前强转long不安全啊,14.0
2198.0,应该是实付款的样式随产品类型变动，不是产品原价,14.0
2219.0,"传""""防止空指针异常",14.0
2221.0,这个textview的内容应该是固定的，应该写在xml里面，不需要在代码里面赋值,14.0
2222.0,"这种其实可以把等于null的分支放在前面，然后return掉；好处就是看代码的时候串行看即可，不需要再返回来处理。
其它地方可以一起优化下",14.0
2243.0,注意海外和国内多渠道问题,14.0
2255.0,"缓存操作和数据操作都封装到一个方法中，避免外部再调用两次；
其它场景自行排查",14.0
2259.0,类中多处使用-1，可以提成常量，避免代码飞检时被提魔鬼数字,14.0
2270.0,"1、既然异常场景都是返回的null，此处的判断也没有必要了；
2、对于返回为null的各个场景，外面的处理都是一致的吗？",14.0
2272.0,建议使用工具类，防止IndexOutOfBoundsException,14.0
2298.0,此处应该是获取昵称，不是用户账号，存在安全风险,14.0
2308.0,可以直接从从账号获取昵称，不需要自己再进行匿名化,14.0
2312.0,切换tab，会上报V013，此时获取的tabPos是跳转后的，而应该上报的是展示该广告的tabPos,14.0
2317.0,此处如果超过行数，最好前台弹一个提示，而不是后台不处理，前台感知不到,14.0
2321.0,这种最好不要在变量声明的时候读取配置文件，要不然配置文件配错了，报错都不知道咋回事。。。,14.0
2322.0,不要使用for循环，这样太耗性能了，改成hashmap的key-value映射的方式,14.0
2325.0,"OpenAdvertisement类如果没有重写toString方法的话，用父类的toString日志里很难打印出有价值的信息（打出来的一般是类名加地址变量）.....
建议重写一下OpenAdvertisement类的toString方法，并注意过滤或者去掉敏感字段（尤其是sign里面带的imei）",14.0
2331.0,不要为了打印异常而打...这种日志打印出来可能很难定位问题,14.0
2332.0,不要为了打印异常而打印...这种日志打印出来很难定位问题,14.0
2338.0,元素命名最好不要太短，尤其是这种不是唯一的标示，可能会有重复导致误用,14.0
2339.0,完整的请求链接最好不要全部打印出来，考虑调去掉一部分或者匿名等方法（可能会被安全组的人质疑）,14.0
2340.0,这里最好还是保留以前的形式，使用new的空HashMap，可以一定程度上避免空指针问题,14.0
2341.0,themeVersion不是必传字段，如果不传直接抛参数错误，旧机型的请求就没法兼容了，不能这样处理,14.0
2344.0,披着正则的外衣实际上只校验长度，这样改一下从代码设计的角度说其实是不合适的,14.0
2345.0,如果不进行校验了，就没必要调函数了，直接判断是否非空即可,14.0
2346.0,这种多余代码不要用这种注释的方式去除，应该直接删去,14.0
2352.0,完整的链接地址不要打印，匿名脱敏处理一下，要不然可能会被认为有安全问题,14.0
2354.0,改成必传的参数会导致旧机型的请求不兼容，可以先转测，但是最终版本需要改,14.0
2359.0,既然改为在后面判断是否必传，此处就没必要改为getRequire*方法并且还额外的进行catch操作，多余代码，考虑优化一下,14.0
2360.0,失败记录应该命名为重试任务，命名为手动任务可能会造成误解,14.0
2365.0,"自动生成的toString方法一定要谨慎，敏感字段别直接就打印出来了
此处兑换码、创建人、修改人都是敏感信息",14.0
2366.0,"创建人是运营的账号，虽然运营账号是可以显示给别的运营人员看，但是后台的代码以防万一最好还是匿名一下
（和用户直接相关的或者能够直接关联到某个具体用户的数据，都不能明文甚至密文打印，只能匿名化打印）",14.0
2367.0,使用正则比较损耗性能，如果是简单的字符串匹配，可以考虑使用String的基本功能进行，可以提升性能,14.0
2369.0,"此处在调用了JSON.parseArray后再判断数组大小，实际上并没有完全防范住DOS，因为如果攻击者传入一个超大的数组，在JSON.parseArray这一步，就会导致大量循环而挂起服务，DOS已经发生，此处在解析后再判断数组大小，只能算亡羊补牢
最好的避免方式是在json解析的时候做校验（但是此处因为用的fastJson第三方包做处理有点麻烦，可以考虑搜索一下看fastJson有没有提供这方面的能力）
一种妥协的办法是检测请求体的总大小、长度，在有限的请求体长度内，很难构造巨大的数据量进而导致大量循环（这个在代码的Filter层应该是已经实现了的）",14.0
2371.0,"推送给BI的业务数据日志，不要做任何匿名，BI需要对数据做处理（如根据imei去计算个性化推荐）
这种日志打印，实际上算是业务数据，不是单纯的日志记录",14.0
2373.0,能公用的方法尽量抽取出来公用，这个代码的内容绝大部分和OrderService.getAmount重复了,14.0
2374.0,新增的过滤项，没有看到针对这个过滤条件的赋值修改，注意确认是否有调用hitopid的setter,14.0
2379.0,这个变量的命名建议更特殊化一点，避免和别人用到一样的变量名导致莫名其妙的问题,14.0
2381.0,"resp.data.result == 'SYSTEM_SUCCESS' 的判断要加上（看一下服务器有没有对应返回）
只判断http请求响应OK就认为是成功是不合适的",14.0
2384.0,BI是单词缩写，应该大写的...可以考虑换成themeListBIRec...尴尬,14.0
2386.0,此处即便超过最大时间原有的日志也要打印，不要破坏原来的逻辑,14.0
2390.0,名字建议命名的更具体一点（因为这个方法并不是通用的参数检查方法）,14.0
2391.0,推荐使用(String)类型转换的方式，而非String.valueOf。如果字段没有值，此处使用String.valueOf会抛空指针异常,14.0
2419.0,"代码既然抽取出来了，可以公用就尽量公用，70行到78行的建议复用这个方法
另外，确认isCharge作为方法内部变量直接赋值不会影响到调用者的原有逻辑",14.0
2437.0,这种注释虽然是自动生成的，但是还是注意一下能去掉就去掉，避免误解,14.0
2458.0,循环的时候限制循环次数，避免请求体过大的恶意攻击,14.0
2463.0,这一部分代码最好是在RequestWrapper中封装好一个读取完毕的请求体，这样就能省去在这里做读取,14.0
2473.0,不要直接把签名输出到日志中，而且这个信息输出到日志中作用也不大,14.0
2474.0,"此处记录""handleDataCopyResultMsg""即可，这个里面的信息更加详细",14.0
2476.0,返回码错了，此处是返回码，不要写英文字符串....,14.0
2477.0,返回码错了，此处是返回码，不要写英文字符串,14.0
2479.0,此处这个*看到了最好改一下...因为这样查出来会有两个不同名但是含义一样的字段,14.0
2495.0,此处返回码最好改为参数错误，并且返回信息或者RequestLog中加上说明，到时候出现这种情况方便快速定位,14.0
2500.0,如果捕获了DAO层抛出的异常，则异常信息要脱敏打印一下，这样方便定位问题原因,14.0
2503.0,这部分每个表数据的删除，最好单独写一个函数出来，然后再由这个总的调用，这样代码分层会清晰很多,14.0
2504.0,如果捕获了DAO层抛出的异常，则异常信息要脱敏打印一下，这样方便定位问题原因,14.0
2509.0,加上日志打印，方便问题定位,14.0
2512.0,url地址严格校验，前端做了，后端也要做，避免攻击者不通过前端页面直接发送请求的时候，校验失效的问题,14.0
2517.0,"缺少LogUtils.blurSensitive的调用，userId为了避嫌需要匿名处理
另外，toString的拼接，使用stringbuilder来进行拼接，不要直接用加号",14.0
2518.0,这一部分表结构相关的，最好做成配置文件可配置的，这样会灵活很多,14.0
2521.0,这部分根据hitopid查资源名称的代码逻辑，最好抽取出来公用，不要单纯做复制粘贴,14.0
2525.0,bean的命名最好要体现使用的场景，比如SDSResult...,14.0
2528.0,所有代码中用到的入参都要做校验，非空参数起码要有一个长度校验,14.0
2529.0,"DAO层异常处理太过简单，无法定位到问题发生原因
...此次提交中的后续类似问题不再标注，请排查",14.0
2536.0,如果RedeemCodeInfo和QueryRedeemCodeInfo这两个类是一样的，此处应该直接删去这个类，用RedeemCodeInfo代替QueryRedeemCodeInfo这个类,14.0
2550.0,"不要直接打印e.getMessage，避免出现一些异常包含敏感信息（比如之前发现的HitopPayBaseController里面的打印了SQL查询语句的问题）
此处可以打印异常名字和异常堆栈",14.0
2555.0,建议用ExceptionLogUtils.replaceExceptionMessage，有时候getBlurredExceptionString方法并不能很好的对异常中的敏感信息脱敏,14.0
2561.0,这个可能会被流水线扫描出来... 建议用安全随机数,14.0
2565.0,国内外区分,14.0
2580.0,这个toString最好去掉，因为不能明确知道每个查询数据库的Query会包含什么字段，也很难判断是否包含敏感字段,14.0
2583.0,最好去掉，因为不确定SQL的查询条件是否有敏感信息,14.0
2587.0,这个最好去掉，因为没法明确知道查询数据库的SQL中知否包含敏感字段,14.0
2589.0,最好指明一下是哪个资源的，要不然现网出问题了很难定位,14.0
2590.0,这个toString最好去掉，因为不清楚SQL查询条件中是否会有敏感信息,14.0
2595.0,勿放开此处的日志，由于现网请求量很多，放开此处的日志会导致catalina.out日志量过大，而catalina.out由于不会自动清理，很容易让机器磁盘用完，并且大文件读写也会降低性能,14.0
2596.0,请确认收藏夹返回的顺序无要求，List改为Map之后，顺序会变成乱序,14.0
2602.0,用PathUtil.validatePath对路径做一次校验，避免路径绕过的安全问题,14.0
2622.0,这种虽然是特定的字符串，但是在同一个文件内多次重复出现，最好也抽取成一个常量,14.0
2643.0,比较版本的不建议放到UrlUtil内，这个工具类应该集中处理Url相关的东西,14.0
2647.0,最好对循环次数进行限制，避免DOS攻击,14.0
2656.0,别复用screen校验，免得有歧义，如果没有定义该参数方法，采用normalCheckParamLength方法，定义个CATEGORY_TYPE_LENGTH作为入参,14.0
2659.0,缺少妥善的异常处理，万一此处抛出异常，代码还是会往下执行，没有对业务流程起到合理的保护,14.0
2666.0,如果传入data为null，则此处的代码调用无意义，其他类似问题请对应修改,14.0
2668.0,请求失败的场景没有任何提示，真的出现问题的时候也很难定位,14.0
2676.0,"应该拼接好最终的路径之后再做校验，而不是提前校验
这样子分段校验，可能会被绕过
比如其中一个变量是""foo/.""结尾，另一个变量是""./you""开头，
则这两个变量拼接后变成""foo/../you""",14.0
2730.0,无异常情况的处理、提示。最简单的，可以用console.warn打印一些提示信息到控制台，免得难以定位问题,14.0
2736.0,已有代码中很多地方都有用到转UTF8字节和HMACSHA256签名的场景，建议使用公共方法（比如HMACSHA256可以用HMac.getSignature）,14.0
2747.0,"返回空对象作为秘钥给客户端，客户端依然无法解密
另外，这种脏数据的异常场景，要有日志提示方便定位",14.0
2751.0,错误的缩进，请使用ctrl+shift+f,14.0
2767.0,"注意使用连接池统一管理所有的http请求，防止出现DOS攻击下无限创建httpclient
考虑重用或者扩展common项目内已有的RequestManager内的方法达到目的",14.0
2769.0,"java编程规范有规定一个函数不能超过50行，代码块嵌套深度不得超过4层
此for循环建议抽取成一个单独的私有函数",14.0
2814.0,"发送http请求请复用RequestManager或者SimpleHttpClient内的方法，不要自己建一个httpClient。
自己建httpClient又没有使用连接池管理，在DOS攻击的情况下，会大量创建httpClient导致内存耗尽",14.0
2821.0,"校验强度不够，纯字符串并不一定是日期
考虑用SimpleDateFormat、DateConverter等做解析的方式去做",14.0
2822.0,"注意考虑连续好几个月甚至一年没有新优惠券数据的场景
此场景下，没有过期优惠券，根据数据库操作返回的影响行数进行判断是否会有问题？
另外自测注意覆盖异常场景，观察mybatis（直连数据库）和rainbow（数据库双云）的DAO操作返回码是否合乎预期",14.0
2832.0,考虑复用RequestManager内的方法去发请求，这样能避免大量的try...catch,14.0
2843.0,"日志记录含义不明确，如果是即将解锁优惠券，请体现“即将”的意思（否则这个日志打印出来很容易让定位问题的人误以为优惠券已经解锁）
另外，此日志中应该要有能够标示优惠券的信息（比如优惠券id）",14.0
2845.0,"方法名有一定误导性，此处实际上是根据活动id取活动信息，而非优惠券信息。
方法命名的含义，和用于接收返回值的变量命名含义，对应不上",14.0
2866.0,"请在此处关联打印出资源的id
另外，文件路径出错，应当走字体文件处理异常入库的流程，而不是继续往下走正常的入库流程（此处没能通知到外层调用者，fontZipHandle方法会认为字体文件的哈希计算成功了，依然正常往下处理，这就会导致数据库中出现脏数据。）
正确的做法应该是将异常抛出到fontZipHandle方法，然后fonZipHandle方法对frontBaseResult赋值失败的响应信息，让运营驳回资源重新上传）",14.0
2867.0,"遇到文件异常，应当走文件上传失败的代码逻辑，而不是break
此处break之后外层代码逻辑会误判为字体文件上传成功，但是极有可能是文件实际上并没有上传",14.0
2870.0,"异常处理还是不够完善
。。。此处应返回系统错误给客户端，而不是正常往下走流程。。。
。。。此处错误日志最好打印清楚哪个资源的类型转换报错。。。",14.0
2880.0,"迷之换行，另外，请在此处捕获NumberFormatException
异常的处理放在最后容易对代码阅读造成不必要的误导",14.0
2883.0,外部调用方应当能感知文件处理异常，并进行对应的异常处理，而不是只打印一条日志，然后继续往下走正常流程（这样会有脏数据出现的可能）,14.0
2885.0,"变量可以命名成marketDataStoreMap，否则容易让人误以为是“商店”的数据，就算翻译成“保存数据的Map”，也不知道保存的啥数据，含义不明确
优良的代码，变量名称应该能做到自解释，而不是依靠额外的注释去说明",14.0
2886.0,DrmClientSingleton.makeLicenseRsp方法实际上不会抛出PayException，在方法声明中去掉PayException的抛出声明即可，此处没必要捕获RuntimeException,14.0
2887.0,"缺少获取authKey失败的处理流程
此处getAuthKey方法返回null之后，由于没有authKey后续的请求肯定是失败的，所以应该中断后续请求营销服务器的流程",14.0
2892.0,此处捕获RuntimeExceptin后，drm的流程失败，老的流程还是会生效，旧的解密信息出参还是能返回给客户端，因此在此处捕获RuntimeException是有用的,14.0
2894.0,这个名字改下吧，如果是明文的就不要取这个名字了，免得到时候有歧义,14.0
2901.0,海外不允许读短信验证码，不实现自动填充短信验证码功能，请去掉,14.0
2905.0,页面跳转尽量仅用Action跳转，且需要指定当前应用包名 避免跳转劫持,14.0
2920.0,此处是requestInfo为空的异常场景，建议增加注释便于后续定位相关问题,14.0
2926.0,此处增加当前五种默认支付方式的过滤，避免其他方式进入显示错误,14.0
2935.0,public方法需要增加判空处理 不能直接使用，否则会引发空指针异常,14.0
2945.0,不要使用新的错误码，订单重复是内部逻辑，不应该对外暴露,14.0
2990.0,可以把判断海外支持花币与判断中国账号或处理。这样圈负责可以降低,14.0
2992.0,存在getSerializable为空场景，转换会异常。建议判空和类型转换处理,14.0
3003.0,建议用 正向判断，不要用双重反向判断，不然很容易出问题,14.0
3036.0,外部入参 必须要判空处理，否则可能出现crash问题,14.0
3079.0,海外的应该增加用户体验计划的判断，防止隐私问题,14.0
3101.0,是不是可以将检查重复点击放到onClick的开始位置，避免多次编写,14.0
3107.0,是不是可以将检查重复点击放到onClick的开始位置，避免其他业务逻辑出现类似问题,14.0
3109.0,这个方法中有特权代码，必须声明为private，防止被外部利用获取限制访问的设备信息,14.0
3146.0,"建议修改方法名，当前getPayTypeView方法反回的是一个SelectAllPayTypeHelpHold对象,实际并不是为了获取这个对象，而是对convertView做设置。建议方法名修改为void setPayTypeView（）",14.0
3162.0,"1.dbHelper的初始化应该放在DBManager的构造函数中
2.这种单例写法存在double-checked locking指令重排序问题，建议：
public class Singleton{        
    private Singleton(){        
        …        
    }        
    private static class SingletonContainer{        
        private static Singleton instance = new Singleton();        
    }        
    public static Singleton getInstance(){        
        return SingletonContainer.instance;        
    }        
}",14.0
3182.0,魔鬼数字，不利于理解含义。建议使用之前定义的常量，并注释说明,14.0
3195.0,这里的逻辑保持不变，一个应用限制5个证书，海外只有用户开通指纹时，才去申请证书,14.0
3209.0,IAP支持多个商户同时调起，不能这样直接在MerchantManager缓存。应该使用map，以appPid为key来缓存。否则多个应用同时拉起支付，会导致切换错乱,14.0
3316.0,放的位置不太正确，不应该在缓存支付列表中增加缓存m-pesa,14.0
3318.0,存在crash风险，请使用ClassCastUtil处理,14.0
3348.0,建议该代码发在for语句执行之后，即Values初始化完成之后再添加到contentValuesList中，代码可读性更强,14.0
3367.0,请用括号包裹， 增加可读性。,14.0
3382.0,请细化异常，否则会报codex,14.0
3413.0,"需要在finally中关闭流,否则会异常发生时，会出现流未关闭的情况，可以使用IOUtils.closeQuietly(inputStream);",14.0
3430.0,需要兼容老版本，signType要与CP传的一致，否则给cp的数据会出现签名验证错误,14.0
3431.0,请直接使用getString方法，不要使用getActivity().getString()，这个方法不安全,14.0
3453.0,oldTime更新到sp的时机应该是每次从服务器查询后，否则可能会出现永远不触发查询,14.0
3462.0,msg信息不要直接打出来，可能涉及敏感信息,14.0
3464.0,不要用+号拼接提示语，多语言会有问题,14.0
3471.0,建议将grantSt ::改成grantStatus::，避免后续被误认为st信息，确认澄清,14.0
3472.0,建议在分支加日志，便于排查问题。,14.0
3474.0,建议异常增加日志，方便定位分析,14.0
3479.0,海外场景不用修改,14.0
3487.0,这里会反复序列化吧？调用提出来。,14.0
3488.0,判断的品质取Math.min（配置品质，歌曲最高品质）,14.0
3490.0,不符合日志打印规范 不要直接打印栈 自行编写出错信息 必要时加上e.toString(),14.0
3492.0,尽量捕获具体的异常，要打印有效日志，不要直接e....,14.0
3502.0,"初始化保存的时候就过滤好，不要在这里处理。
这里只处理保护性判空，忽略就行。
另外，remove要用迭代器。",14.0
3511.0,这个标记位设计不好，非点击的触发应该用databinding设置输入框的内容。这地方判断一下内容有没有变，如果没有变化就不用向下执行。,14.0
3513.0,"魔鬼数字，定义常量。
另外如果只是true/false的控制，不要用字符串",14.0
3518.0,判断加载数据是ViewModel判断的，注释写到ViewModel里去吧,14.0
3519.0,这个地方，不需要传入搜索内容吧？内容ViewModel里有，直接从inputData里获取就行了,14.0
3521.0,需要判空，或者在构造函数就传入presenter保证不为null,14.0
3528.0,"View相关的获取，应该由界面层处理。

另外，这个地方应该用presenter绑定事件处理。",14.0
3544.0,这个也是艺人详情特有的，其他特有的字段放在自己的Data类里,14.0
3545.0,这段逻辑是不是详情页的全都一样？抽一下工具类,14.0
3547.0,去掉null判断 否则playlistId始终为首次调用该方法时传进来的歌单id,14.0
3556.0,函数太复杂了，分段的独立逻辑封装成方法去调用。,14.0
3561.0,实现通用的Presenter接口，binding里要依赖接口binding,14.0
3569.0,重启app有工具类了，统一用工具类,14.0
3576.0,可以在构造函数里传入的就直接在构造函数传入，避免判空,14.0
3577.0,只是发广播，在P层里用全局Context发就可以了。减少UI代码。,14.0
3579.0,这个变量定义，应该放在具体的cropMp3Song或者cutAACSong函数里就行，可以定义一个基本文件路径传进去，后缀自己拼接。,14.0
3581.0,nodata状态可以用ViewModel的数量标识，不用单独设置,14.0
3582.0,命名不对，equal的时候changed应该是false，命名意义反了。,14.0
3583.0,来源是UI的set方法不应该调用notifyChange,14.0
3584.0,public方法用switch字符串，需要判空,14.0
3585.0,已经捕获这个异常了，上面的可以不用单独捕获了,14.0
3586.0,会不会为0？判断下防止除零,14.0
3588.0,View里直接透传操作，data的操作由ViewModel执行,14.0
3590.0,日志使用错误，直接用把e传到.error接口参数里,14.0
3593.0,魔鬼数字，定义常量,14.0
3596.0,日志打印错误，要打印error级别,14.0
3599.0,同一个函数调用太多，抽取出来在前面调用一次。,14.0
3603.0,定义常量，设置和使用的代码尽量写到一起,14.0
3607.0,需要保存到数据  不然中断再下载 没有数据,14.0
3610.0,"把ViewModel传到这里来，不要传给布局文件。
这里直接用原有的onClick方法就行。
布局文件里依赖Presenter，不要依赖ArtistDetailPresenter",14.0
3621.0,日志打明确，是生成密钥失败，不要打异常相关的信息,14.0
3644.0,状态变量类型也建议定义成具体类型，如interface UserState，不要暴露底层是用int实现的，后续对于状态切换打日志、方法入参控制都比较好。,14.0
3645.0,面向接口的编码，就不需要定义成IUser，直接User就行了，实现用UserImpl。,14.0
3650.0,"这个文件的包名要和国内一样。内容也是。
海外不同的地方，都要放在国内最后面。",14.0
3653.0,shortcut属于能力开放，我们不往播放挪了,14.0
3702.0,实验性质的代码，回退回去,14.0
3720.0,MV？是VM吧？,14.0
3722.0,剪裁和海外的重复了，用海外的就行了，新做的。,14.0
3728.0,"其实就是电台类型，不需要区分是精选。
AudioBook类型，其他的地方命名都改一下吧。",14.0
3737.0,"1. 要先调用service.login
2. 收到成功/失败的回调后，要移除监听，不然会持续收到回调。",14.0
3748.0,函数不要重复调用，临时变量保存结果啊,14.0
3762.0,"1. 一方面 != 
2. 一方面songbean没判空
3. 这块应该在SongBean提供方法出来，isMusicServer,就是服务器的数据（自有数据）",14.0
3796.0,如果和MediaController完全一样，直接继承，别copy了，全部都是重复代码,14.0
3879.0,日志打印要打描述，只打个true/false不知道是什么,14.0
3881.0,"什么失败？定义字串。
另外Manager类里不应该Toast，用回调通知到VM去弹",14.0
3896.0,"曝光打点全部挪到model里，view->viewmodel->打点model。
其他：
1. 函数逻辑非常冗余，直接开始打点就是了，后面还加个switch做什么
2. 取数据的防止数组越界，用ArrayUtils
3. 判断数组越界的数组和取数据的数组不是一个数组吧！判断的意义是什么？直接在内部封装好，外部判空就行了。",14.0
3929.0,所有的回调流程都要打日志,14.0
3959.0,下载失败需要提示，打日志,14.0
3963.0,这个是换肤管理模块内部的，在SkinManagerImpl初始化的时候注册，并且写到SkinManagerImpl里面,14.0
3970.0,"这块调用都是有损耗的，不要每个都先调用一遍。
直接if else if 写吧。优先判断损耗小的。",14.0
3972.0,这段不需要了，取不到stream就默认高品质不付费吧,14.0
3984.0,不能循环查询数据库！歌曲量大就卡死了，一次查询出来进行匹配就是了,14.0
3998.0,"checksyle问题 ,用 ArrayUtils",14.0
4002.0,GsonUtils 里没判空，在里面加下判空,14.0
4011.0,最好每个分支都强匹配门户！不然有风险,14.0
4029.0,这些都已经有公共定义的地方了，不需要再自己定义,14.0
4037.0,回调方法需要再次判空，防止外部设null,14.0
4077.0,"/**
     * 电台
     */
    public static final String RADIO = ""catalog_radio"";
已经重了，需要在播放入口转换成音乐内部认识的，不然不知道有多少坑",14.0
4087.0,首个版本，建议明确字段含义，不用用data4，这种只是后续预留的字段,14.0
4100.0,当可以跳过上传阶段的判断为false时，表示需要上传文件，否则，直接跳过，这里应该是需要上传文件，所以判断条件应为false，判断条件写反了，应该为if(!isSkip(records)),14.0
4101.0,单位是毫秒，10*10*1000毫秒换算后是100秒，而注释是10分钟，注释和判断条件需要保持一致，请确认是修改注释，还是修改判断条件中的时间。,14.0
4103.0,"注释补充清楚：
记录WIFI未删除标记，以便下次同步时触发删除",14.0
4131.0,此处已经建立了网络连接，其中又再次去获取accesstoken，会对已建立的连接有影响，建议将accesstoken的获取放在Callback外部,14.0
4138.0,子线程任务在执行时，mHandler可能已经不存在了，建议增加判空处理。,14.0
4139.0,msg.what在函数开始出有默认赋值MSG_GET_AGREEMENT_FAILED，不需要再次设置。,14.0
4140.0,这个是异步回调， 最好验下请求比较晚回来， 然后界面又被销毁的情况下是否会有异常,14.0
4141.0,无效的引用类，可删除。,14.0
4144.0,"加个日志,有问题不好定位",14.0
4145.0,该函数命名不好，下面这段代码应该是尝试重试上传，可以考虑命名为checkRetryUpload之类的，有实际意义的函数名,14.0
4146.0,"如果备份的对象为空，需要直接跳转到结束流程，然后再return。
可修改如下：
 endAndReportCloudBackup(CBError.CLIENT_ERROR, ""onOperate nothing to backup."", ""ICBBackup_onOperate"");
                return;",14.0
4148.0,"1.单词拼写错误 Interface
2.函数命名不好，应该有其具体的含义，比如isAlbumInfoValid
3.函数传参不好，albumId和albumName从albumInfo中均可以获得，不需要额外传递",14.0
4149.0,要确认下是否是ds进程和hidisk进程都在使用该方法，如果是的话需要使用provider封装接口,14.0
4150.0,既然都已经getDefault的建议搞个临时变量吧，下面get了这么多次,14.0
4157.0,需要对appInfo判空处理，否则可能出现空指针异常。,14.0
4158.0,布局文件restore_content_detail_item2.xml和restore_content_detail_item.xml命名不合理，两个布局中的组件和布局基本类似，建议合并，,14.0
4160.0,需要对position的值做合法性校验，否则会出现越界异常。,14.0
4164.0,position需要合法性校验，否则会出现越界异常。,14.0
4166.0,两个函数是一样的，没有差异，建议合并。,14.0
4168.0,getView()函数圈复杂度有些高，建议合理优化。,14.0
4169.0,需要增加obj判空处理，如果传入为空值的话，if(obj instanceof Reports)会出现空指针异常。,14.0
4173.0,appId1和appId2在日志打印中无意义，建议修改日志，区分不同的逻辑处理分支。,14.0
4174.0,如果dialog已经显示，不需要再显示，缺少return语句。,14.0
4179.0,建议增加注释，区分不同的业务逻辑。,14.0
4182.0,"有公共方法判断图库恢复是否结束，不需要重新实现，如下：
RestoreUtil.checkGalleryState(this, restoreGallery);",14.0
4192.0,executeEvent函数被外部调用时，建议增加多线程并发同步的处理。,14.0
4194.0,图库设置的权限，其它应用可能也会用到，直接修改的话，老ROM可能就没权限了，出现不兼容问题，建议新增一个图库设置的权限。,14.0
4199.0,新增的权限，建议增加注释，标注为克隆需要依赖使用的权限。,14.0
4200.0,这个场景属于本地已经存在高版本应用，或者应用已经恢复成功的情况，即使重试，也可以维持Reports.TYPE_DATANOTALLOW状态现状，不需要增加这个逻辑。,14.0
4201.0,此场景是APK没有下载地址时出现的，属于备份记录数据出现错误异常，不能作为下载失败处理，否则，即使再次尝试，也不能解决问题，建议维持现状。,14.0
4212.0,异常分支走到，下载失败，后面的流程不会再走到，建议直接复用之前定义的变量type，不需要再重新定义。,14.0
4213.0,变量命名不规范，异常分支流程执行的话，后面的流程不会再走到，可以复用之前定义的局部变量type。,14.0
4218.0,未格式化，}else 中间要有空格,14.0
4219.0,"1、cprotocol.queryApkDownloadUrlReq()方法如果出现异常，会向外抛出，外部会处理异常，是否有必要在这里捕获处理；
2、下载请求失败时，会有重试机制，在重试结束前，就设置状态为下载失败，逻辑不合理；
3、重试机制失败后，没有设置状态的处理逻辑",14.0
4235.0,应该是<=吧，这块不等于有bug，如果大于你的maX count，是不是就逻辑错误了。,14.0
4241.0,BuyPackageBaseActivity在cloudpay工程定义，在hisynclib工程中引用，跨工程引用，设计不合理，考虑将BuyPackageBaseActivity在cloudpay工程实现，通过intent方式打开。,14.0
4242.0,建议是否合并成一个if语句，因为调用的都是一个initData()方法,14.0
4255.0,"1、从云端获取上一次备份记录，然后比对的操作，在CloudBackupTask中已经存在，不需要重新实现，建议合并到CloudBackupTask类中实现

2、MusicBackup类建议仅提供扫描、获取待备份文件的方法，准备数据、比对增量数据、上传的过程，统一在CloudBackupTask类实现。",14.0
4261.0,IBackup建议重新命名，看起来和整个备份流程的接口有关，实际该类仅和音乐备份有关，容易引起歧义。,14.0
4275.0,圈复杂度高，建议优化逻辑，能否对deviceAndNameStr赋值，再进行判断。,14.0
4276.0,"该函数功能和getAbsolutePath(String fpath, String location) 重复，建议维持同一个方法。",14.0
4286.0,"增加字段，SQL Lite只能添加到表末尾，语法和实现不匹配
可以先删除之前的表再创建",14.0
4288.0,建议这两个类放到hisynccommonlib工程中，避免不相干的两个工程，跨工程引用文件。,14.0
4295.0,"1、建议增加注释，描述参数的作用；
2、params.getJSONArray()获取的JSONArray是否有可能为空，考虑增加空指针判断。",14.0
4312.0,onStop目前就是暂停状态，应该不需要增加pause的判断。,14.0
4314.0,日志打印不准确，重试的情况下，有可能数据准备阶段都没有完成，需要重新初始化数据的。,14.0
4315.0,map建议进行空指针检查，避免获取value时出现空指针。,14.0
4317.0,此处不能进行isRetry的判断，否则会出现问题，重试的情况下，如果状态为default，就不会走重新初始化数据的过程了。,14.0
4319.0,map未进行空指针判断，后面获取value时可能会出现空指针异常。,14.0
4320.0,BackupTags.STATUS_DONE应该在所有应用都恢复成功的情况下才会更新为此状态，此处是否不需要处理这个场景？,14.0
4321.0,请求的域名地址，不能在这里写死，建议通过grs配置。,14.0
4346.0,"SharedPreferenceUtilTest 这个类里面有调用,也要去掉，要不然编译报错。
assertEquals(null, sp.getIpAddr(application));
assertEquals(0, sp.getIpAddrTime(application));",14.0
4395.0,这个类不用改了，上传下载已经改为对接sdk,14.0
4397.0,看起来像是建立连接后再获取的accesstoken，建立连接的过程中不要再起一个请求,14.0
4403.0,静态常量，不需要使用get set方法，直接定义一个常量即可,14.0
4404.0,常量一般用大写命名，变量不需要全部大写，建议修改。,14.0
4405.0,BluetoothAdapter类不再使用，建议移除。,14.0
4407.0,没有判空，建议增加metaMap的判空处理，如果为空就不需要遍历serverMetas，直接更新数据库即可,14.0
4409.0,字符串的比较，不能直接用==判断，可以常量在前，使用Build.DEVICE.equals（）判断。,14.0
4410.0,查询本地数据使用缓存，否则会出现多次查询,14.0
